date,open,close,high,low,volume,change,pct_change
2017-03-30,3461.6200,3436.7600,3467.3000,3422.3700,116376922,-28.4300,-0.0082
2017-03-31,3434.8200,3456.0500,3456.3100,3430.8200,91577491,19.2900,0.0056
2017-04-05,3476.4200,3503.8900,3504.5400,3475.1500,143399017,47.8400,0.0138
2017-04-06,3507.9900,3514.0500,3517.7800,3495.7200,136767004,10.1600,0.0029
2017-04-07,3514.4500,3517.4600,3526.8100,3506.3900,140293204,3.4100,0.0010
2017-04-10,3519.4600,3505.1400,3522.8000,3502.0800,141887380,-12.3200,-0.0035
2017-04-11,3503.8300,3517.3300,3520.1300,3466.1400,165945832,12.1900,0.0035
2017-04-12,3514.5700,3509.4400,3523.1000,3498.0000,181824537,-7.8900,-0.0022
2017-04-13,3500.2800,3514.5700,3518.4400,3496.5700,129981813,5.1300,0.0015
2017-04-14,3516.8100,3486.5000,3517.4700,3476.9500,135474078,-28.0700,-0.0080
2017-04-17,3475.7400,3479.9400,3480.5700,3453.6800,117164961,-6.5600,-0.0019
2017-04-18,3474.8900,3462.7400,3489.0800,3462.6300,110927823,-17.2000,-0.0049
2017-04-19,3452.9900,3445.8800,3459.3500,3418.5100,121349264,-16.8600,-0.0049
2017-04-20,3444.5200,3461.5500,3465.6100,3440.7200,114184208,15.6700,0.0045
2017-04-21,3461.3900,3466.7900,3475.5600,3449.5400,104419110,5.2400,0.0015
2017-04-24,3458.2300,3431.2600,3458.2300,3403.9800,114660791,-35.5300,-0.0102
2017-04-25,3427.7300,3440.9700,3449.6700,3422.6500,94072148,9.7100,0.0028
2017-04-26,3440.2500,3445.1800,3466.5700,3439.1500,111940029,4.2100,0.0012
2017-04-27,3435.1000,3446.7200,3449.2700,3399.5400,123298425,1.5400,0.0004
2017-04-28,3439.5700,3439.7500,3439.9000,3417.2400,101632351,-6.9700,-0.0020
2017-05-02,3427.9200,3426.5800,3436.3100,3418.6700,92797462,-13.1700,-0.0038
2017-05-03,3421.7600,3413.1300,3432.2200,3403.0800,91669624,-13.4500,-0.0039
2017-05-04,3404.9400,3404.3900,3421.4000,3391.2800,103482075,-8.7400,-0.0026
2017-05-05,3393.4800,3382.5500,3395.4500,3366.5600,109895333,-21.8400,-0.0064
2017-05-08,3369.1100,3358.8100,3374.1600,3339.5700,123749287,-23.7400,-0.0070
2017-05-09,3342.6000,3352.5300,3358.0500,3327.5900,76771668,-6.2800,-0.0019
2017-05-10,3350.6500,3337.7000,3369.4300,3336.0000,92082628,-14.8300,-0.0044
2017-05-11,3322.9500,3356.6500,3359.6000,3312.8900,109252890,18.9500,0.0057
2017-05-12,3350.9400,3385.3800,3387.2700,3349.1700,93386466,28.7300,0.0086
2017-05-15,3391.5900,3399.1900,3406.5800,3391.5900,82977611,13.8100,0.0041
2017-05-16,3390.9300,3428.6500,3428.8500,3373.5500,105242416,29.4600,0.0087
2017-05-17,3423.1900,3409.9700,3433.9700,3408.1500,99736837,-18.6800,-0.0054
2017-05-18,3387.6700,3398.1100,3409.9300,3383.9400,85759589,-11.8600,-0.0035
2017-05-19,3395.2300,3403.8500,3405.9400,3392.3800,71473525,5.7400,0.0017
2017-05-22,3400.5900,3411.2400,3424.1800,3391.1700,92539559,7.3900,0.0022
2017-05-23,3405.0300,3424.1900,3434.7700,3401.5300,116911033,12.9500,0.0038
2017-05-24,3409.7200,3424.1700,3424.1700,3383.8900,83553161,-0.0200,-0.0000
2017-05-25,3414.4000,3485.6600,3490.4200,3413.2200,130721631,61.4900,0.0180
2017-05-26,3479.6200,3480.4300,3498.3100,3473.0400,103241153,-5.2300,-0.0015
2017-05-31,3495.0700,3492.8800,3515.0800,3474.9200,104829745,12.4500,0.0036
2017-06-01,3485.2200,3497.7400,3499.8100,3476.4300,103127724,4.8600,0.0014
2017-06-02,3491.5900,3486.5100,3498.1200,3470.2000,82668009,-11.2300,-0.0032
2017-06-05,3480.1700,3468.7500,3484.1200,3462.3100,79738153,-17.7600,-0.0051
2017-06-06,3464.3800,3492.8800,3492.8800,3460.4500,64090000,24.1300,0.0070
2017-06-07,3493.8800,3533.8700,3537.0900,3491.1300,104419968,40.9900,0.0117
2017-06-08,3531.2400,3560.9800,3562.2700,3528.1800,90224906,27.1100,0.0077
2017-06-09,3561.2400,3576.1700,3590.8900,3560.6300,101188265,15.1900,0.0043
2017-06-12,3570.2200,3574.3900,3603.6900,3565.9000,90381166,-1.7800,-0.0005
2017-06-13,3569.1600,3582.2700,3584.4100,3559.2100,75177139,7.8800,0.0022
2017-06-14,3571.2500,3535.3000,3571.2500,3530.2700,83810783,-46.9700,-0.0131
2017-06-15,3530.7500,3528.7900,3542.2800,3508.9500,82632535,-6.5100,-0.0018
2017-06-16,3522.9700,3518.7600,3536.1400,3514.3900,76452708,-10.0300,-0.0028
2017-06-19,3520.0600,3553.6700,3554.9100,3520.0600,79797140,34.9100,0.0099
2017-06-20,3560.7900,3546.4900,3563.7000,3539.5100,80509560,-7.1800,-0.0020
2017-06-21,3567.1200,3587.9600,3587.9900,3545.5700,87859825,41.4700,0.0117
2017-06-22,3583.5600,3590.3400,3635.5300,3581.3400,135526986,2.3800,0.0007
2017-06-23,3583.4400,3622.8800,3623.2400,3569.3200,105129134,32.5400,0.0091
2017-06-26,3627.0200,3668.0900,3671.9400,3627.0200,134637996,45.2100,0.0125
2017-06-27,3665.5800,3674.7200,3676.5300,3648.7600,97558702,6.6300,0.0018
2017-06-28,3664.1600,3646.1700,3672.1900,3644.0300,97920858,-28.5500,-0.0078
2017-06-29,3649.2500,3668.8300,3669.1300,3644.7300,85589499,22.6600,0.0062
2017-06-30,3654.7300,3666.8000,3669.7600,3646.2300,81510029,-2.0300,-0.0006
2017-07-03,3667.2300,3650.8500,3667.5900,3633.7800,88820859,-15.9500,-0.0043
2017-07-04,3646.8300,3619.9800,3646.8400,3611.6900,95071414,-30.8700,-0.0085
2017-07-05,3611.9000,3659.6800,3660.7300,3610.4600,88232425,39.7000,0.0110
2017-07-06,3654.5600,3660.1000,3666.7700,3629.5600,102379246,0.4200,0.0001
2017-07-07,3647.6400,3655.9300,3657.1100,3631.8700,103735498,-4.1700,-0.0011
2017-07-10,3647.9400,3653.6900,3667.8400,3641.5300,120591910,-2.2400,-0.0006
2017-07-11,3646.8800,3670.8100,3701.2100,3645.9900,118760827,17.1200,0.0047
2017-07-12,3672.6300,3658.8200,3691.5800,3640.5900,122287793,-11.9900,-0.0033
2017-07-13,3656.3500,3686.9200,3690.4800,3652.5600,125669550,28.1000,0.0077
2017-07-14,3682.6100,3703.0900,3703.0900,3672.7400,105514004,16.1700,0.0044
2017-07-17,3700.6200,3663.5600,3716.4700,3621.3600,178821601,-39.5300,-0.0107
2017-07-18,3648.4900,3667.1800,3667.5400,3622.0400,124622057,3.6200,0.0010
2017-07-19,3660.8700,3729.7500,3731.0500,3658.2000,182477788,62.5700,0.0171
2017-07-20,3725.1400,3747.8800,3750.1900,3723.0700,142410040,18.1300,0.0049
2017-07-21,3738.1800,3728.6000,3751.6900,3722.0600,117941225,-19.2800,-0.0051
2017-07-24,3724.3800,3743.4700,3755.1900,3719.8500,134868723,14.8700,0.0040
2017-07-25,3742.6400,3719.5600,3752.1600,3713.2800,121672059,-23.9100,-0.0064
2017-07-26,3722.8800,3705.3900,3738.5300,3684.1800,136325210,-14.1700,-0.0038
2017-07-27,3700.8500,3712.1900,3716.6900,3672.5000,145002903,6.8000,0.0018
2017-07-28,3703.4900,3721.8900,3725.5400,3696.7800,111411392,9.7000,0.0026
2017-07-31,3722.4300,3737.8700,3746.5200,3713.6600,148429038,15.9800,0.0043
2017-08-01,3738.7400,3770.3800,3770.4000,3737.0900,152546540,32.5100,0.0087
2017-08-02,3768.1900,3760.8500,3784.3500,3759.2800,172293384,-9.5300,-0.0025
2017-08-03,3755.1100,3727.8300,3766.3400,3718.4400,146153943,-33.0200,-0.0088
2017-08-04,3724.7200,3707.5800,3738.7300,3707.0000,157470060,-20.2500,-0.0054
2017-08-07,3701.2200,3726.7900,3730.7800,3689.9600,124231529,19.2100,0.0052
2017-08-08,3724.3300,3732.2100,3737.3300,3718.8100,137241928,5.4200,0.0015
2017-08-09,3728.0300,3731.0400,3739.0000,3713.5700,124679990,-1.1700,-0.0003
2017-08-10,3724.9600,3715.9200,3746.8600,3688.1800,130085128,-15.1200,-0.0041
2017-08-11,3687.9300,3647.3500,3700.4900,3645.0900,150387420,-68.5700,-0.0185
2017-08-14,3651.3800,3694.6800,3698.3700,3651.3800,115308452,47.3300,0.0130
2017-08-15,3695.7800,3706.0600,3719.2900,3692.2800,106444856,11.3800,0.0031
2017-08-16,3701.1300,3701.4200,3707.1400,3679.7300,104134141,-4.6400,-0.0013
2017-08-17,3707.0700,3721.2800,3722.6200,3704.4100,108656251,19.8600,0.0054
2017-08-18,3707.1900,3724.6700,3733.4900,3700.4100,96561705,3.3900,0.0009
2017-08-21,3731.8400,3740.9900,3744.2600,3728.6100,100313073,16.3200,0.0044
2017-08-22,3745.7500,3752.3000,3758.2900,3734.5500,100292856,11.3100,0.0030
2017-08-23,3747.6100,3756.0900,3772.4600,3741.7200,104961572,3.7900,0.0010
2017-08-24,3755.8900,3734.6500,3765.7100,3729.0900,89947372,-21.4400,-0.0057
2017-08-25,3736.2900,3795.7500,3795.9700,3736.2900,129940900,61.1000,0.0164
2017-08-28,3805.6600,3842.7100,3866.9400,3805.6600,185576325,46.9600,0.0124
2017-08-29,3839.1800,3834.5400,3847.9300,3825.7600,128227069,-8.1700,-0.0021
2017-08-30,3834.2700,3834.3000,3854.7100,3827.8600,141352858,-0.2400,-0.0001
2017-08-31,3835.8400,3822.0900,3840.2000,3800.8900,132944934,-12.2100,-0.0032
2017-09-01,3825.3400,3830.5400,3843.6200,3818.1600,158645512,8.4500,0.0022
2017-09-04,3828.5400,3845.6200,3847.0900,3813.5500,149566321,15.0800,0.0039
2017-09-05,3845.5400,3857.0500,3865.2900,3841.9500,124964155,11.4300,0.0030
2017-09-06,3846.7500,3849.4500,3858.2500,3831.3800,131398723,-7.6000,-0.0020
2017-09-07,3851.6900,3829.8700,3858.1600,3828.8300,123884180,-19.5800,-0.0051
2017-09-08,3830.0700,3825.9900,3843.0200,3813.9800,106036503,-3.8800,-0.0010
2017-09-11,3828.3400,3825.6500,3850.7400,3817.5100,123883996,-0.3400,-0.0001
2017-09-12,3832.2400,3837.9300,3849.3900,3822.0000,144190241,12.2800,0.0032
2017-09-13,3835.5500,3842.6100,3847.7800,3822.9400,95410785,4.6800,0.0012
2017-09-14,3843.5700,3829.9600,3854.4900,3820.0900,115358584,-12.6500,-0.0033
2017-09-15,3826.1400,3831.3000,3843.3000,3818.5200,122427005,1.3400,0.0003
2017-09-18,3832.9600,3843.1400,3862.3600,3832.9600,117934405,11.8400,0.0031
2017-09-19,3849.8800,3832.1200,3857.3000,3820.2900,112432988,-11.0200,-0.0029
2017-09-20,3830.1500,3842.4400,3850.9400,3827.8900,101129541,10.3200,0.0027
2017-09-21,3843.2600,3837.8200,3860.8000,3837.3800,111098191,-4.6200,-0.0012
2017-09-22,3826.4600,3837.7300,3842.2500,3816.8200,100619802,-0.0900,-0.0000
2017-09-25,3829.2200,3817.7900,3835.3900,3811.1200,103948977,-19.9400,-0.0052
2017-09-26,3810.3300,3820.7800,3821.6900,3808.3800,81869407,2.9900,0.0008
2017-09-27,3818.9600,3821.2000,3832.5700,3818.8100,85655811,0.4200,0.0001
2017-09-28,3821.5900,3822.5400,3827.3300,3813.7500,93544069,1.3400,0.0004
2017-09-29,3825.2000,3836.5000,3852.2200,3825.2000,93306028,13.9600,0.0037
2017-10-09,3910.1100,3882.2100,3918.8400,3876.0300,135535852,45.7100,0.0119
2017-10-10,3883.0000,3889.8600,3900.7400,3855.4700,112532585,7.6500,0.0020
2017-10-11,3886.8200,3902.6900,3913.0700,3885.5000,104418150,12.8300,0.0033
2017-10-12,3902.0200,3912.9500,3917.4400,3897.5500,94340920,10.2600,0.0026
2017-10-13,3912.9800,3921.0000,3927.1700,3908.8900,90142067,8.0500,0.0021
2017-10-16,3926.2800,3913.4500,3947.4200,3913.3200,121355034,-7.5500,-0.0019
2017-10-17,3910.7900,3913.0700,3924.6100,3900.4800,82241226,-0.3800,-0.0001
2017-10-18,3914.8200,3944.1600,3944.4100,3914.8200,100969841,31.0900,0.0079
2017-10-19,3940.5800,3931.2500,3944.0300,3923.6500,106527252,-12.9100,-0.0033
2017-10-20,3918.5300,3926.8500,3928.9600,3910.2000,72980180,-4.4000,-0.0011
2017-10-23,3930.8900,3930.8000,3936.2700,3920.6600,81484979,3.9500,0.0010
2017-10-24,3926.2300,3959.4000,3959.5000,3922.0300,93058153,28.6000,0.0073
2017-10-25,3958.1700,3976.9500,3978.0900,3954.0000,88205458,17.5500,0.0044
2017-10-26,3980.0500,3993.5800,4013.6000,3973.5500,129895465,16.6300,0.0042
2017-10-27,3992.5500,4021.9700,4024.4600,3991.3500,126672847,28.3900,0.0071
2017-10-30,4022.1600,4009.7200,4033.3400,3960.2700,157387602,-12.2500,-0.0030
2017-10-31,3995.3900,4006.7200,4009.2800,3983.2600,109178780,-3.0000,-0.0007
2017-11-01,4007.9100,3996.6200,4032.4600,3991.3200,130417380,-10.1000,-0.0025
2017-11-02,3994.0900,3997.1300,3999.2300,3971.3800,126100580,0.5100,0.0001
2017-11-03,3992.3500,3992.7000,3999.3400,3963.0300,129404439,-4.4300,-0.0011
2017-11-06,3989.1800,4020.8900,4021.6400,3975.4100,122081160,28.1900,0.0071
2017-11-07,4022.4000,4054.2500,4064.2200,4021.3600,152116664,33.3600,0.0083
2017-11-08,4051.4900,4048.0100,4089.1500,4040.5800,150827720,-6.2400,-0.0015
2017-11-09,4043.0700,4075.9000,4076.6100,4038.4000,121056335,27.8900,0.0069
2017-11-10,4070.2800,4111.9100,4116.7100,4067.6600,141817165,36.0100,0.0088
2017-11-13,4115.5500,4128.0700,4137.6500,4115.5500,151446308,16.1600,0.0039
2017-11-14,4129.2700,4099.3500,4133.5500,4086.8900,143236936,-28.7200,-0.0070
2017-11-15,4084.2100,4073.6700,4102.8100,4055.7200,120635697,-25.6800,-0.0063
2017-11-16,4063.4900,4105.0100,4107.6200,4062.2700,121384415,31.3400,0.0077
2017-11-17,4094.0800,4120.8500,4122.3800,4081.3700,191784120,15.8400,0.0039
2017-11-20,4093.7300,4143.8300,4144.5100,4060.9600,137447258,22.9800,0.0056
2017-11-21,4131.8500,4217.7000,4220.2600,4129.9800,180350820,73.8700,0.0178
2017-11-22,4228.3700,4227.5700,4260.6400,4191.1500,186477002,9.8700,0.0023
2017-11-23,4213.3800,4102.4000,4214.1900,4086.9000,178147228,-125.1700,-0.0296
2017-11-24,4089.4700,4104.2000,4116.5900,4057.4900,130858040,1.8000,0.0004
2017-11-27,4088.9300,4049.9500,4088.9300,4037.1500,143455268,-54.2500,-0.0132
2017-11-28,4034.2100,4055.8200,4056.4800,4010.3000,102058094,5.8700,0.0014
2017-11-29,4061.3500,4053.7500,4069.2400,4004.6900,124553641,-2.0700,-0.0005
2017-11-30,4034.0100,4006.1000,4052.8000,3988.0000,107983345,-47.6500,-0.0118
2017-12-01,4003.5600,3998.1400,4027.1100,3984.3800,97386913,-7.9600,-0.0020
2017-12-04,3989.0500,4018.8600,4032.9900,3982.3200,102647219,20.7200,0.0052
2017-12-05,4007.9400,4040.1700,4045.9300,4006.5400,154087076,21.3100,0.0053
2017-12-06,4027.1200,4015.8200,4031.7500,3964.8100,109286205,-24.3500,-0.0060
2017-12-07,4003.5800,3971.0600,4017.9500,3955.9900,90254044,-44.7600,-0.0111
2017-12-08,3962.8300,4003.3800,4014.1400,3955.4400,89282862,32.3200,0.0081
2017-12-11,4006.8800,4069.5000,4069.5000,4005.2700,97148946,66.1200,0.0165
2017-12-12,4068.5100,4016.0200,4070.1500,4015.4500,84338719,-53.4800,-0.0131
2017-12-13,4013.8300,4050.0900,4052.6900,4004.7400,77546130,34.0700,0.0085
2017-12-14,4050.9000,4026.1500,4057.6200,4013.8500,80768863,-23.9400,-0.0059
2017-12-15,4018.7300,3980.8600,4020.2700,3974.9300,89044388,-45.2900,-0.0112
2017-12-18,3983.3000,3985.2900,4008.0700,3967.9300,77853376,4.4300,0.0011
2017-12-19,3985.8200,4035.3300,4035.6300,3985.8200,77528986,50.0400,0.0126
2017-12-20,4036.0200,4030.4900,4044.8500,4015.6300,90604503,-4.8400,-0.0012
2017-12-21,4023.0800,4067.8500,4080.7800,4014.6500,96836088,37.3600,0.0093
2017-12-22,4064.9100,4054.6000,4076.8000,4048.4900,73473684,-13.2500,-0.0033
2017-12-25,4057.4200,4041.5400,4086.9300,4026.4500,91926963,-13.0600,-0.0032
2017-12-26,4040.6200,4053.6200,4056.8600,4015.3000,91118789,12.0800,0.0030
2017-12-27,4045.2800,3991.2100,4047.7400,3986.7400,105153577,-62.4100,-0.0154
2017-12-28,3993.0000,4018.9000,4036.7000,3980.2400,118542886,27.6900,0.0069
2017-12-29,4022.8800,4030.8500,4043.1400,4012.8700,90486684,11.9500,0.0030
2018-01-02,4045.2100,4087.4000,4087.7800,4045.2100,146935434,56.5500,0.0140
2018-01-03,4091.4600,4111.3900,4140.0500,4088.7300,151852219,23.9900,0.0059
2018-01-04,4114.1200,4128.8100,4137.6400,4105.8900,134543795,17.4200,0.0042
2018-01-05,4133.3400,4138.7500,4151.2800,4123.2800,149009871,9.9400,0.0024
2018-01-08,4140.8500,4160.1600,4166.3200,4127.3100,173877665,21.4100,0.0052
2018-01-09,4157.5400,4189.3000,4191.2800,4153.5000,139034294,29.1400,0.0070
2018-01-10,4187.2000,4207.8100,4211.0500,4175.1400,151121667,18.5100,0.0044
2018-01-11,4197.1100,4205.5900,4211.8000,4181.9600,121578540,-2.2200,-0.0005
2018-01-12,4205.1400,4225.0000,4227.3900,4199.0300,111354793,19.4100,0.0046
2018-01-15,4229.8400,4225.2400,4262.9300,4216.3600,170907896,0.2400,0.0001
2018-01-16,4215.6200,4258.4700,4260.2100,4213.1300,161494963,33.2300,0.0079
2018-01-17,4261.7800,4248.1200,4283.3400,4230.5400,214311032,-10.3500,-0.0024
2018-01-18,4259.3800,4271.4200,4292.6400,4246.6800,172032847,23.3000,0.0055
2018-01-19,4281.9400,4285.4000,4316.5700,4269.6200,209490570,13.9800,0.0033
2018-01-22,4276.4800,4336.6000,4338.4800,4275.9000,174643195,51.2000,0.0119
2018-01-23,4346.8900,4382.6100,4383.5700,4346.7900,201867584,46.0100,0.0106
2018-01-24,4389.4500,4389.8900,4397.8200,4349.0900,219818890,7.2800,0.0017
2018-01-25,4381.9800,4365.0800,4392.2000,4336.2400,195374950,-24.8100,-0.0057
2018-01-26,4352.2200,4381.3000,4403.3400,4351.4900,177227236,16.2200,0.0037
2018-01-29,4387.0600,4302.0200,4395.9100,4287.1100,191100355,-79.2800,-0.0181
2018-01-30,4286.6800,4256.1000,4308.5100,4251.5700,139034729,-45.9200,-0.0107
2018-01-31,4234.1100,4275.9000,4287.8600,4232.7700,145210163,19.8000,0.0047
2018-02-01,4276.3400,4245.9000,4287.3900,4214.2900,190002934,-30.0000,-0.0070
2018-02-02,4213.9400,4271.2300,4271.7600,4181.7800,146066826,25.3300,0.0060
2018-02-05,4204.4600,4274.1500,4274.1500,4200.1400,161347799,2.9200,0.0007
2018-02-06,4182.3300,4148.8900,4211.5200,4131.5600,214910451,-125.2600,-0.0293
2018-02-07,4205.7400,4050.5000,4212.5700,4048.4200,203127493,-98.3900,-0.0237
2018-02-08,4022.8800,4012.0500,4071.6700,3974.6800,159269985,-38.4500,-0.0095
2018-02-09,3896.1700,3840.6500,3911.2900,3759.1500,206349829,-171.4000,-0.0427
2018-02-12,3846.2700,3890.1000,3907.8400,3828.0700,116182638,49.4500,0.0129
2018-02-13,3925.6000,3935.6300,3986.9800,3925.6000,112565885,45.5300,0.0117
2018-02-14,3945.0900,3966.9600,3971.4000,3923.1300,71081339,31.3300,0.0080
2018-02-22,4020.9700,4052.7300,4058.7900,4009.9200,105811571,85.7700,0.0216
2018-02-23,4061.7500,4071.0900,4085.2000,4035.2300,99458747,18.3600,0.0045
2018-02-26,4093.4000,4118.4200,4128.7400,4048.9800,137881001,47.3300,0.0116
2018-02-27,4120.8700,4058.9800,4120.8700,4051.8100,125934469,-59.4400,-0.0144
2018-02-28,4016.7900,4023.6400,4051.7100,3991.7100,109343593,-35.3400,-0.0087
2018-03-01,3994.8700,4049.0900,4061.0300,3986.8900,110199852,25.4500,0.0063
2018-03-02,4014.9500,4016.4600,4044.4200,4006.9400,96165000,-32.6300,-0.0081
2018-03-05,4021.6600,4018.1000,4042.8300,3995.8700,87952548,1.6400,0.0004
2018-03-06,4034.9900,4066.5600,4067.5500,3998.9300,138762445,48.4600,0.0121
2018-03-07,4063.5000,4036.6500,4089.7000,4027.9400,106952425,-29.9100,-0.0074
2018-03-08,4038.9500,4077.6000,4078.2300,4029.7100,91155809,40.9500,0.0101
2018-03-09,4088.0700,4108.8700,4110.6700,4076.4500,113701809,31.2700,0.0077
2018-03-12,4130.7100,4127.6700,4139.5300,4112.7700,140906739,18.8000,0.0046
2018-03-13,4124.3300,4091.2500,4130.2800,4087.5600,111766431,-36.4200,-0.0088
2018-03-14,4076.0600,4073.3400,4089.0900,4066.4900,99013409,-17.9100,-0.0044
2018-03-15,4058.7100,4096.1600,4098.9900,4058.7100,88161157,22.8200,0.0056
2018-03-16,4096.8900,4056.4200,4110.0500,4055.8200,84896187,-39.7400,-0.0097
2018-03-19,4054.6200,4074.2500,4074.5200,4033.5200,81502881,17.8300,0.0044
2018-03-20,4045.7400,4077.7000,4080.1900,4040.3100,80605281,3.4500,0.0008
2018-03-21,4097.0200,4061.0500,4110.1200,4046.2400,97609487,-16.6500,-0.0041
2018-03-22,4062.0700,4020.3500,4072.3800,4003.7200,89095260,-40.7000,-0.0100
2018-03-23,3896.7400,3904.9400,3928.5100,3834.9400,180080448,-115.4100,-0.0287
2018-03-26,3862.6900,3879.8900,3883.9000,3829.9200,115139128,-25.0500,-0.0064
2018-03-27,3927.4900,3913.2700,3936.7800,3881.8700,113700710,33.3800,0.0086
2018-03-28,3865.0500,3842.7200,3907.2800,3835.8800,101494907,-70.5500,-0.0180
2018-03-29,3854.5900,3894.0500,3913.9600,3794.2600,116629066,51.3300,0.0134
2018-03-30,3893.7500,3898.5000,3915.3500,3879.2100,97512271,4.4500,0.0011
2018-04-02,3897.0100,3886.9200,3937.0200,3882.8900,111242665,-11.5800,-0.0030
2018-04-03,3850.1500,3862.4800,3878.1500,3839.9300,95137370,-24.4400,-0.0063
2018-04-04,3873.6300,3854.8600,3898.6100,3852.5000,88730609,-7.6200,-0.0020
2018-04-09,3851.9500,3852.9300,3870.6700,3827.4100,84105462,-1.9300,-0.0005
2018-04-10,3860.7200,3927.1700,3927.4200,3851.8000,106173722,74.2400,0.0193
2018-04-11,3934.1700,3938.3400,3958.7100,3924.9600,111933020,11.1700,0.0028
2018-04-12,3935.6700,3898.6400,3937.7800,3896.1800,82699489,-39.7000,-0.0101
2018-04-13,3920.7400,3871.1400,3929.9500,3866.1900,71544202,-27.5000,-0.0071
2018-04-16,3862.4700,3808.8600,3869.1600,3789.6100,99217769,-62.2800,-0.0161
2018-04-17,3812.8700,3748.6400,3822.6300,3745.4400,90610790,-60.2200,-0.0158
2018-04-18,3785.3100,3766.2800,3789.6600,3708.1100,106676705,17.6400,0.0047
2018-04-19,3774.7800,3811.8400,3824.0300,3767.8000,99054060,45.5600,0.0121
2018-04-20,3801.2100,3760.8500,3815.4400,3750.1000,99282926,-50.9900,-0.0134
2018-04-23,3754.6900,3766.3300,3787.4000,3735.1800,90356291,5.4800,0.0015
2018-04-24,3769.8800,3843.4900,3854.4300,3769.8800,114219525,77.1600,0.0205
2018-04-25,3824.5900,3828.7000,3838.6900,3817.0300,78172613,-14.7900,-0.0038
2018-04-26,3823.3900,3755.4900,3828.7100,3744.8900,87150641,-73.2100,-0.0191
2018-04-27,3771.0400,3756.8800,3776.9800,3714.6400,89531727,1.3900,0.0004
2018-05-02,3769.9300,3763.6500,3787.3000,3744.5500,83301036,6.7700,0.0018
2018-05-03,3756.1700,3793.0000,3797.5300,3732.3700,93961119,29.3500,0.0078
2018-05-04,3784.3200,3774.6000,3801.5200,3770.9400,71554289,-18.4000,-0.0049
2018-05-07,3782.5400,3834.1900,3834.5900,3776.0300,87286195,59.5900,0.0158
2018-05-08,3834.6100,3878.6800,3892.0700,3833.7300,94215158,44.4900,0.0116
2018-05-09,3876.1300,3871.6200,3878.9400,3855.7400,66712965,-7.0600,-0.0018
2018-05-10,3882.8400,3893.0600,3894.4900,3867.3100,70667809,21.4400,0.0055
2018-05-11,3902.1500,3872.8400,3903.3400,3871.9500,73356603,-20.2200,-0.0052
2018-05-14,3886.8700,3909.2900,3919.3000,3886.8700,81976000,36.4500,0.0094
2018-05-15,3920.1400,3924.1000,3924.3400,3892.9200,76049554,14.8100,0.0038
2018-05-16,3909.8200,3892.8400,3923.3400,3889.1900,71913646,-31.2600,-0.0080
2018-05-17,3895.4900,3864.0500,3899.5100,3858.8500,59030124,-28.7900,-0.0074
2018-05-18,3860.1600,3903.0600,3903.0600,3841.9000,72613957,39.0100,0.0101
2018-05-21,3925.5400,3921.2400,3937.4600,3913.6000,92641738,18.1800,0.0047
2018-05-22,3918.8200,3906.2100,3918.8200,3881.1700,75368778,-15.0300,-0.0038
2018-05-23,3898.2700,3854.5800,3898.2700,3854.5800,83722319,-51.6300,-0.0132
2018-05-24,3853.2900,3827.2200,3859.1000,3823.9200,68345021,-27.3600,-0.0071
2018-05-25,3823.7400,3816.5000,3841.1200,3804.1300,70836385,-10.7200,-0.0028
2018-05-28,3816.2600,3833.2600,3846.5500,3799.3200,71521132,16.7600,0.0044
2018-05-29,3824.1900,3804.0100,3841.7800,3800.6700,81552663,-29.2500,-0.0076
2018-05-30,3755.1800,3723.3700,3767.8900,3722.0700,87913285,-80.6400,-0.0212
2018-05-31,3749.3000,3802.3800,3804.7900,3742.5300,92666895,79.0100,0.0212
2018-06-01,3789.6700,3770.5900,3802.5400,3753.8400,77821814,-31.7900,-0.0084
2018-06-04,3785.1900,3807.5800,3813.4100,3776.6200,76624340,36.9900,0.0098
2018-06-05,3811.2900,3845.3200,3845.5600,3800.9300,78687360,37.7400,0.0099
2018-06-06,3839.6800,3837.3500,3848.3300,3830.9000,73117238,-7.9700,-0.0021
